,poor
14569,False
14570,False
14571,False
14572,False
14573,False
14574,False
14575,False
14576,False
14577,False
14578,False
14579,False
14580,False
14581,False
14582,False
14583,False
14584,False
14585,False
14586,False
14587,False
14588,False
14589,False
14590,False
14591,False
14592,False
14593,False
14594,False
14595,False
14596,False
14597,False
14598,False
14599,False
14600,False
14601,False
14602,False
14603,False
14604,False
14605,False
14606,False
14607,False
14608,False
14609,False
14610,False
14611,False
14612,False
14613,False
14614,False
14615,False
14616,False
14617,False
14618,False
14619,False
14620,False
14621,False
14622,False
14623,False
14624,False
14625,False
14626,False
14627,False
14628,False
14629,False
14630,False
14631,False
14632,False
14633,False
14634,False
14635,True
14636,True
14637,True
14638,True
14639,True
14640,False
14641,False
14642,False
14643,False
14644,False
14645,False
14646,False
14647,False
14648,False
14649,False
14650,True
14651,True
14652,True
14653,False
14654,False
14655,False
14656,False
14657,False
14658,False
14659,False
14660,False
14661,False
14662,False
14663,False
14664,False
14665,False
14666,False
14667,False
14668,False
14669,False
14670,False
14671,False
14672,False
14673,False
14674,False
14675,False
14676,False
14677,False
14678,False
14679,False
14680,False
14681,False
14682,False
14683,False
14684,False
14685,False
14686,False
14687,False
14688,False
14689,False
14690,False
14691,False
14692,False
14693,False
14694,False
14695,False
14696,False
14697,False
14698,False
14699,False
14700,False
14701,False
14702,False
14703,False
14704,False
14705,False
14706,False
14707,False
14708,False
14709,False
14710,False
14711,False
14712,False
14713,False
14714,False
14715,False
14716,False
14717,False
14718,False
14719,False
14720,False
14721,True
14722,True
14723,True
14724,True
14725,True
14726,True
14727,True
14728,True
14729,True
14730,False
14731,False
14732,False
14733,False
14734,True
14735,True
14736,False
14737,False
14738,False
14739,False
14740,False
14741,False
14742,False
14743,False
14744,False
14745,False
14746,False
14747,False
14748,False
14749,False
14750,False
14751,False
14752,False
14753,True
14754,True
14755,True
14756,True
14757,True
14758,True
14759,True
14760,False
14761,False
14762,False
14763,False
14764,False
14765,False
14766,True
14767,True
14768,True
14769,True
14770,False
14771,False
14772,False
14773,False
14774,False
14775,False
14776,False
14777,False
14778,False
14779,False
14780,False
14781,False
14782,False
14783,False
14784,False
14785,False
14786,False
14787,False
14788,False
14789,False
14790,False
14791,False
14792,False
14793,False
14794,False
14795,False
14796,False
14797,False
14798,False
14799,False
14800,False
14801,False
14802,False
14803,False
14804,False
14805,False
14806,False
14807,False
14808,True
14809,True
14810,True
14811,True
14812,True
14813,True
14814,False
14815,False
14816,False
14817,False
14818,False
14819,False
14820,False
14821,False
14822,False
14823,False
14824,False
14825,False
14826,False
14827,False
14828,False
14829,False
14830,False
14831,False
14832,False
14833,False
14834,False
14835,False
14836,False
14837,False
14838,False
14839,False
14840,False
14841,False
14842,False
14843,False
14844,False
14845,False
14846,False
14847,False
14848,False
14849,False
14850,False
14851,False
14852,False
14853,False
14854,False
14855,False
14856,False
14857,False
14858,False
14859,False
14860,False
14861,False
14862,False
14863,False
14864,False
14865,False
14866,False
14867,False
14868,False
14869,False
14870,False
14871,False
14872,False
14873,False
14874,False
14875,False
14876,False
14877,False
14878,False
14879,False
14880,False
14881,False
14882,False
14883,False
14884,True
14885,True
14886,True
14887,True
14888,True
14889,True
14890,True
14891,True
14892,False
14893,False
14894,False
14895,False
14896,False
14897,False
14898,False
14899,False
14900,False
14901,False
14902,False
14903,False
14904,False
14905,False
14906,False
14907,False
14908,False
14909,False
14910,False
14911,False
14912,False
14913,False
14914,False
14915,False
14916,False
14917,False
14918,False
14919,False
14920,False
14921,False
14922,False
14923,False
14924,False
14925,False
14926,False
14927,False
14928,False
14929,False
14930,False
14931,False
14932,False
14933,False
14934,False
14935,False
14936,False
14937,False
14938,False
14939,False
14940,False
14941,False
14942,False
14943,False
14944,False
14945,False
14946,False
14947,False
14948,False
14949,False
14950,False
14951,False
14952,False
14953,True
14954,True
14955,True
14956,True
14957,True
14958,True
14959,True
14960,False
14961,False
14962,False
14963,False
14964,False
14965,False
14966,False
14967,False
14968,False
14969,False
14970,False
14971,False
14972,False
14973,False
14974,False
14975,False
14976,False
14977,False
14978,False
14979,False
14980,False
14981,False
14982,False
14983,False
14984,False
14985,False
14986,False
14987,False
14988,False
14989,False
14990,False
14991,False
14992,False
14993,False
14994,False
14995,False
14996,False
14997,False
14998,False
14999,False
15000,False
15001,False
15002,False
15003,False
15004,False
15005,False
15006,False
15007,False
15008,False
15009,False
15010,False
15011,False
15012,False
15013,False
15014,False
15015,False
15016,False
15017,False
15018,False
15019,False
15020,False
15021,True
15022,True
15023,False
15024,False
15025,False
15026,False
15027,False
15028,False
15029,False
15030,False
15031,False
15032,False
15033,False
15034,False
15035,False
15036,False
15037,False
15038,False
15039,False
15040,False
15041,False
15042,False
15043,False
15044,False
15045,False
15046,False
15047,False
15048,False
15049,False
15050,False
15051,True
15052,True
15053,True
15054,True
15055,True
15056,True
15057,True
15058,True
15059,True
15060,True
15061,True
15062,True
15063,False
15064,False
15065,False
15066,False
15067,False
15068,False
15069,False
15070,False
15071,False
15072,False
15073,False
15074,False
15075,False
15076,False
15077,False
15078,False
15079,False
15080,False
15081,False
15082,False
15083,False
15084,False
15085,False
15086,False
15087,False
15088,False
15089,False
15090,False
15091,False
15092,False
15093,False
15094,True
15095,True
15096,True
15097,True
15098,True
15099,True
15100,True
15101,False
15102,False
15103,False
15104,False
15105,False
15106,False
15107,False
15108,False
15109,False
15110,False
15111,True
15112,True
15113,True
15114,True
15115,True
15116,False
15117,False
15118,False
15119,False
15120,False
15121,False
15122,False
15123,False
15124,False
15125,False
15126,False
15127,False
15128,False
15129,False
15130,False
15131,False
15132,False
15133,False
15134,False
15135,False
15136,True
15137,True
15138,True
15139,True
15140,True
15141,True
15142,True
15143,True
15144,True
15145,True
15146,True
15147,True
15148,True
15149,True
15150,True
15151,True
15152,True
15153,False
15154,False
15155,False
15156,False
15157,False
15158,False
15159,False
15160,False
15161,False
15162,False
15163,False
15164,False
15165,False
15166,False
15167,False
15168,False
15169,False
15170,False
15171,False
15172,False
15173,False
15174,False
15175,False
15176,False
15177,False
15178,False
15179,False
15180,False
15181,False
15182,False
15183,False
15184,False
15185,False
15186,False
15187,False
15188,False
15189,False
15190,False
15191,False
15192,False
15193,False
15194,False
15195,False
15196,False
15197,False
15198,False
15199,False
15200,False
15201,False
15202,False
15203,False
15204,False
15205,False
15206,False
15207,False
15208,False
15209,True
15210,True
15211,False
15212,False
15213,False
15214,False
15215,False
15216,False
15217,False
15218,False
15219,False
15220,False
15221,False
15222,False
15223,False
15224,False
15225,False
15226,False
15227,False
15228,False
15229,False
15230,False
15231,False
15232,False
15233,False
15234,False
15235,False
15236,False
15237,False
15238,False
15239,False
15240,False
15241,False
15242,False
15243,False
15244,False
15245,False
15246,False
15247,False
15248,False
15249,False
15250,False
15251,True
15252,True
15253,True
15254,True
15255,True
15256,True
15257,True
15258,True
15259,False
15260,False
15261,False
15262,False
15263,False
15264,False
15265,False
15266,False
15267,False
15268,False
15269,False
15270,False
15271,False
15272,False
15273,False
15274,False
15275,False
15276,False
15277,False
15278,False
15279,False
15280,False
15281,False
15282,False
15283,False
15284,False
15285,False
15286,False
15287,False
15288,False
15289,False
15290,False
15291,False
15292,False
15293,False
15294,False
15295,False
15296,False
15297,False
15298,False
15299,False
15300,False
15301,False
15302,False
15303,False
15304,False
15305,False
15306,False
15307,False
15308,False
15309,False
15310,True
15311,True
15312,True
15313,True
15314,True
15315,False
15316,False
15317,False
15318,False
15319,False
15320,False
15321,False
15322,False
15323,False
15324,False
15325,False
15326,False
15327,False
15328,False
15329,False
15330,False
15331,False
15332,False
15333,False
15334,False
15335,False
15336,False
15337,False
15338,False
15339,False
15340,False
15341,False
15342,False
15343,True
15344,True
15345,False
15346,False
15347,False
15348,False
15349,False
15350,False
15351,False
15352,False
15353,False
15354,False
15355,False
15356,False
15357,False
15358,False
15359,False
15360,False
15361,False
15362,False
15363,False
15364,False
15365,False
15366,False
15367,False
15368,False
15369,False
15370,False
15371,False
15372,False
15373,True
15374,True
15375,True
15376,True
15377,True
15378,True
15379,True
15380,True
15381,False
15382,False
15383,False
15384,False
15385,False
15386,False
15387,False
15388,False
15389,False
15390,False
15391,False
15392,False
15393,False
15394,False
15395,False
15396,False
15397,False
15398,False
15399,False
15400,False
15401,False
15402,False
15403,False
15404,False
15405,False
15406,False
15407,False
15408,False
15409,False
15410,False
15411,False
15412,False
15413,False
15414,False
15415,False
15416,False
15417,False
15418,False
15419,False
15420,False
15421,True
15422,True
15423,True
15424,True
15425,True
15426,True
15427,True
15428,False
15429,False
15430,False
15431,False
15432,False
15433,False
15434,False
15435,False
15436,False
15437,False
15438,False
15439,False
15440,False
15441,False
15442,False
15443,False
15444,False
15445,False
15446,False
15447,False
15448,False
15449,False
15450,False
15451,False
15452,False
15453,False
15454,False
15455,False
15456,False
15457,False
15458,False
15459,False
15460,False
15461,False
15462,False
15463,False
15464,False
15465,False
15466,False
15467,False
15468,False
15469,False
15470,False
15471,False
15472,False
15473,False
15474,False
15475,False
15476,False
15477,False
15478,False
15479,False
15480,False
15481,False
15482,False
15483,False
15484,False
15485,False
15486,False
15487,False
15488,False
15489,False
15490,False
15491,False
15492,False
15493,False
15494,False
15495,False
15496,False
15497,False
15498,False
15499,False
15500,False
15501,False
15502,False
15503,False
15504,False
15505,False
15506,False
15507,False
15508,False
15509,False
15510,False
15511,False
15512,False
15513,False
15514,False
15515,False
15516,False
15517,False
15518,False
15519,False
15520,False
15521,False
15522,False
15523,False
15524,False
15525,False
15526,False
15527,False
15528,False
15529,False
15530,False
15531,False
15532,False
15533,False
15534,False
15535,False
15536,False
15537,False
15538,False
15539,False
15540,False
15541,False
15542,False
15543,False
15544,False
15545,False
15546,False
15547,False
15548,False
15549,False
15550,False
15551,False
15552,False
15553,False
15554,False
15555,False
15556,False
15557,False
15558,False
15559,False
15560,False
15561,False
15562,False
15563,False
15564,False
15565,False
15566,False
15567,False
15568,False
15569,False
15570,False
15571,True
15572,True
15573,True
15574,True
15575,True
15576,True
15577,True
15578,True
15579,True
15580,True
15581,True
15582,True
15583,True
15584,True
15585,True
15586,True
15587,False
15588,False
15589,False
15590,False
15591,False
15592,False
15593,False
15594,False
15595,False
15596,False
15597,False
15598,False
15599,False
15600,False
15601,False
15602,False
15603,False
15604,False
15605,False
15606,False
15607,False
15608,False
15609,False
15610,False
15611,False
15612,True
15613,True
15614,True
15615,True
15616,True
15617,True
15618,True
15619,True
15620,True
15621,True
15622,True
15623,True
15624,True
15625,True
15626,True
15627,False
15628,False
15629,False
15630,False
15631,False
15632,False
15633,False
15634,False
15635,False
15636,False
15637,False
15638,False
15639,False
15640,False
15641,False
15642,False
15643,False
15644,False
15645,False
15646,False
15647,False
15648,False
15649,False
15650,False
15651,True
15652,True
15653,True
15654,True
15655,True
15656,True
15657,True
15658,True
15659,False
15660,True
15661,True
15662,True
15663,True
15664,True
15665,True
15666,True
15667,True
15668,False
15669,True
15670,True
15671,True
15672,True
15673,True
15674,False
15675,False
15676,False
15677,False
15678,False
15679,False
15680,False
15681,False
15682,False
15683,False
15684,False
15685,False
15686,False
15687,False
15688,False
15689,False
15690,False
15691,False
15692,False
15693,False
15694,False
15695,False
15696,True
15697,True
15698,True
15699,True
15700,True
15701,False
15702,False
15703,False
15704,False
15705,False
15706,False
15707,False
15708,False
15709,False
15710,False
15711,False
15712,False
15713,False
15714,False
15715,False
15716,False
15717,False
15718,False
15719,False
15720,False
15721,False
15722,False
15723,False
15724,False
15725,False
15726,False
15727,False
15728,False
15729,False
15730,False
15731,False
15732,False
15733,False
15734,False
15735,False
15736,False
15737,False
15738,False
15739,False
15740,False
15741,False
15742,False
15743,False
15744,False
15745,False
15746,False
15747,False
15748,False
15749,False
15750,False
15751,False
15752,False
15753,False
15754,False
15755,False
15756,True
15757,True
15758,True
15759,True
15760,True
15761,False
15762,False
15763,False
15764,False
15765,False
15766,False
15767,False
15768,False
15769,False
15770,False
15771,False
15772,False
15773,False
15774,False
15775,False
15776,False
15777,False
15778,False
15779,False
15780,False
15781,False
15782,False
15783,False
15784,False
15785,False
15786,False
15787,False
15788,False
15789,False
15790,False
15791,False
15792,False
15793,False
15794,False
15795,False
15796,False
15797,False
15798,False
15799,False
15800,False
15801,False
15802,False
15803,False
15804,False
15805,False
15806,False
15807,False
15808,False
15809,False
15810,False
15811,False
15812,False
15813,False
15814,False
15815,False
15816,False
15817,False
15818,False
15819,False
15820,False
15821,False
15822,False
15823,False
15824,False
15825,False
15826,False
15827,False
15828,False
15829,False
15830,False
15831,False
15832,False
15833,False
15834,False
15835,False
15836,False
15837,False
15838,False
15839,True
15840,True
15841,True
15842,True
15843,True
15844,True
15845,True
15846,True
15847,True
15848,True
15849,False
15850,False
15851,False
15852,False
15853,True
15854,True
15855,True
15856,False
15857,False
15858,False
15859,False
15860,False
15861,False
15862,False
15863,False
15864,False
15865,False
15866,False
15867,False
15868,False
15869,False
15870,False
15871,False
15872,False
15873,False
15874,False
15875,False
15876,False
15877,False
15878,False
15879,False
15880,False
15881,False
15882,False
15883,False
15884,False
15885,False
15886,False
15887,False
15888,False
15889,False
15890,False
15891,False
15892,False
15893,False
15894,False
15895,False
15896,False
15897,False
15898,False
15899,False
15900,False
15901,False
15902,False
15903,False
15904,False
15905,False
15906,False
15907,False
15908,False
15909,True
15910,True
15911,True
15912,True
15913,True
15914,True
15915,True
15916,True
15917,True
15918,True
15919,True
15920,True
15921,True
15922,True
15923,True
15924,True
15925,True
15926,True
15927,True
15928,True
15929,False
15930,False
15931,False
15932,False
15933,False
15934,False
15935,False
15936,False
15937,False
15938,False
15939,False
15940,False
15941,False
15942,False
15943,False
15944,False
15945,False
15946,False
15947,False
15948,False
15949,False
15950,False
15951,False
15952,False
15953,False
15954,False
15955,False
15956,False
15957,False
15958,True
15959,True
15960,True
15961,True
15962,True
15963,True
15964,True
15965,True
15966,True
15967,True
15968,True
15969,True
15970,True
15971,True
15972,True
15973,False
15974,False
15975,False
15976,False
15977,False
15978,False
15979,False
15980,False
15981,False
15982,False
15983,False
15984,False
15985,False
15986,False
15987,False
15988,False
15989,False
15990,False
15991,False
15992,False
15993,False
15994,False
15995,False
15996,False
15997,True
15998,True
15999,True
16000,True
16001,True
16002,True
16003,True
16004,True
16005,False
16006,True
16007,True
16008,True
16009,True
16010,True
16011,True
16012,True
16013,True
16014,True
16015,True
16016,True
16017,False
16018,False
16019,False
16020,True
16021,True
16022,False
16023,False
16024,False
16025,False
16026,False
16027,False
16028,False
16029,False
16030,False
16031,False
16032,False
16033,True
16034,True
16035,True
16036,True
16037,True
16038,True
16039,True
16040,False
16041,False
16042,False
16043,False
16044,False
16045,False
16046,False
16047,False
16048,False
16049,False
16050,False
16051,False
16052,False
16053,False
16054,False
16055,False
16056,False
16057,False
16058,False
16059,False
16060,False
16061,False
16062,False
16063,False
16064,False
16065,False
16066,False
16067,False
16068,False
16069,False
16070,False
16071,False
16072,False
16073,False
16074,False
16075,False
16076,False
16077,False
16078,False
16079,False
16080,False
16081,False
16082,False
16083,False
16084,False
16085,False
16086,False
16087,False
16088,False
16089,False
16090,False
16091,False
16092,False
16093,False
16094,False
16095,False
16096,False
16097,False
16098,False
16099,False
16100,False
16101,False
16102,False
16103,False
16104,False
16105,False
16106,False
16107,False
16108,False
16109,False
16110,False
16111,False
16112,False
16113,False
16114,False
16115,False
16116,False
16117,False
16118,False
16119,False
16120,False
16121,False
16122,False
16123,False
16124,False
16125,False
16126,False
16127,False
16128,False
16129,False
16130,False
16131,False
16132,False
16133,False
16134,False
16135,False
16136,False
16137,False
16138,True
16139,True
16140,True
16141,False
16142,False
16143,False
16144,False
16145,False
16146,False
16147,False
16148,False
16149,False
16150,False
16151,False
16152,False
16153,False
16154,False
16155,False
16156,False
16157,False
16158,False
16159,False
16160,False
16161,False
16162,False
16163,False
16164,False
16165,False
16166,False
16167,False
16168,False
16169,False
16170,False
16171,False
16172,False
16173,False
16174,False
16175,False
16176,False
16177,False
16178,False
16179,False
16180,False
16181,False
16182,False
16183,False
16184,False
16185,False
16186,False
16187,False
16188,False
16189,True
16190,True
16191,True
16192,True
16193,True
16194,True
16195,False
16196,False
16197,False
16198,False
16199,False
16200,False
16201,False
16202,False
16203,False
16204,False
16205,False
16206,False
16207,False
16208,False
16209,False
16210,False
16211,False
16212,False
16213,False
16214,False
16215,False
16216,False
16217,False
16218,False
16219,False
16220,False
16221,False
16222,False
16223,False
16224,False
16225,False
16226,False
16227,False
16228,False
16229,False
16230,False
16231,False
16232,False
16233,False
16234,False
16235,False
16236,False
16237,False
16238,False
16239,False
16240,False
16241,False
16242,False
16243,False
16244,False
16245,False
16246,False
16247,False
16248,False
16249,False
16250,False
16251,False
16252,False
16253,False
16254,False
16255,False
16256,False
16257,False
16258,False
16259,False
16260,False
16261,False
16262,False
16263,False
16264,False
16265,False
16266,False
16267,False
16268,False
16269,False
16270,False
16271,False
16272,False
16273,False
16274,False
16275,False
16276,False
16277,False
16278,False
16279,False
16280,False
16281,False
16282,False
16283,False
16284,False
16285,False
16286,False
16287,False
16288,False
16289,False
16290,False
16291,False
16292,False
16293,False
16294,False
16295,False
16296,False
16297,False
16298,False
16299,False
16300,False
16301,False
16302,False
16303,False
16304,False
16305,False
16306,False
16307,False
16308,False
16309,False
16310,False
16311,False
16312,False
16313,False
16314,False
16315,False
16316,False
16317,False
16318,False
16319,False
16320,False
16321,False
16322,False
16323,False
16324,False
16325,False
16326,False
16327,False
16328,False
16329,False
16330,False
16331,False
16332,False
16333,False
16334,False
16335,False
16336,False
16337,False
16338,False
16339,False
16340,False
16341,False
16342,False
16343,False
16344,False
16345,False
16346,False
16347,False
16348,False
16349,False
16350,False
16351,False
16352,False
16353,False
16354,False
16355,False
16356,False
16357,False
16358,False
16359,False
16360,False
16361,False
16362,False
16363,False
16364,False
16365,False
16366,False
16367,False
16368,False
16369,False
16370,False
16371,False
16372,False
16373,False
16374,False
16375,False
16376,False
16377,False
16378,False
16379,False
16380,False
16381,False
16382,False
16383,False
16384,False
16385,False
16386,False
16387,False
16388,False
16389,False
16390,False
16391,False
16392,False
16393,False
16394,False
16395,False
16396,False
16397,False
16398,False
16399,False
16400,False
16401,False
16402,False
16403,False
16404,False
16405,False
16406,False
16407,False
16408,False
16409,False
16410,True
16411,True
16412,True
16413,True
16414,True
16415,True
16416,True
16417,True
16418,True
16419,False
16420,False
16421,False
16422,False
16423,False
16424,False
16425,False
16426,False
16427,False
16428,False
16429,False
16430,False
16431,False
16432,True
16433,True
16434,True
16435,True
16436,True
16437,True
16438,False
16439,False
16440,False
16441,False
16442,False
16443,False
16444,False
16445,False
16446,False
16447,False
16448,False
16449,False
16450,False
16451,False
16452,False
16453,False
16454,False
16455,False
16456,False
16457,False
16458,False
16459,False
16460,False
16461,False
16462,False
16463,False
16464,False
16465,False
16466,False
16467,False
16468,False
16469,False
16470,False
16471,False
16472,False
16473,False
16474,False
16475,False
16476,False
16477,False
16478,False
16479,False
16480,False
16481,False
16482,False
16483,False
16484,False
16485,False
16486,False
16487,False
16488,False
16489,False
16490,False
16491,False
16492,False
16493,False
16494,False
16495,False
16496,False
16497,False
16498,False
16499,False
16500,False
16501,False
16502,False
16503,False
16504,False
16505,False
16506,False
16507,False
16508,False
16509,False
16510,False
16511,False
16512,False
16513,False
16514,False
16515,False
16516,False
16517,False
16518,False
16519,False
16520,False
16521,False
16522,False
16523,False
16524,False
16525,False
16526,False
16527,False
16528,False
16529,True
16530,True
16531,True
16532,True
16533,True
16534,True
16535,True
16536,True
16537,True
16538,True
16539,True
16540,True
16541,True
16542,True
16543,True
16544,True
16545,True
16546,True
16547,True
16548,True
16549,False
16550,False
16551,False
16552,False
16553,False
16554,False
16555,False
16556,False
16557,False
16558,False
16559,False
16560,True
16561,True
16562,True
16563,True
16564,True
16565,True
16566,True
16567,False
16568,False
16569,False
16570,False
16571,False
16572,False
16573,True
16574,True
16575,True
16576,True
16577,True
16578,True
16579,True
16580,True
16581,True
16582,True
16583,True
16584,True
16585,True
16586,True
16587,True
16588,True
16589,True
16590,False
16591,False
16592,False
16593,False
16594,False
16595,False
16596,False
16597,False
16598,False
16599,False
16600,False
16601,False
16602,False
16603,False
16604,False
16605,True
16606,True
16607,True
16608,True
16609,True
16610,True
16611,True
16612,True
16613,False
16614,False
16615,True
16616,True
16617,True
16618,True
16619,True
16620,True
16621,True
16622,True
16623,True
16624,True
16625,False
16626,False
16627,False
16628,False
16629,False
16630,False
16631,False
16632,False
16633,False
16634,False
16635,False
16636,False
16637,False
16638,False
16639,False
16640,False
16641,False
16642,False
16643,False
16644,False
16645,False
16646,False
16647,False
16648,False
16649,False
16650,False
16651,False
16652,False
16653,False
16654,True
16655,True
16656,True
16657,False
16658,False
16659,False
16660,False
16661,False
16662,False
16663,False
16664,False
16665,False
16666,False
16667,False
16668,False
16669,False
16670,False
16671,False
16672,False
16673,False
16674,False
16675,False
16676,False
16677,False
16678,False
16679,False
16680,False
16681,False
16682,False
16683,False
16684,False
16685,False
16686,False
16687,False
16688,False
16689,False
16690,False
16691,False
16692,False
16693,False
16694,False
16695,False
16696,False
16697,False
16698,False
16699,False
16700,True
16701,True
16702,True
16703,True
16704,True
16705,True
16706,True
16707,False
16708,False
16709,False
16710,False
16711,False
16712,True
16713,True
16714,True
16715,True
16716,False
16717,False
16718,False
16719,False
16720,False
16721,False
16722,False
16723,False
16724,False
16725,False
16726,True
16727,True
16728,True
16729,True
16730,True
16731,True
16732,True
16733,True
16734,False
16735,False
16736,False
16737,False
16738,False
16739,False
16740,False
16741,False
16742,False
16743,False
16744,False
16745,False
16746,False
16747,False
16748,False
16749,False
16750,True
16751,True
16752,True
16753,True
16754,True
16755,True
16756,True
16757,True
16758,True
16759,True
16760,True
16761,True
16762,True
16763,True
16764,True
16765,True
16766,True
16767,True
16768,True
16769,True
16770,True
16771,True
16772,True
16773,True
16774,True
16775,False
16776,False
16777,False
16778,False
16779,False
16780,False
16781,False
16782,False
16783,False
16784,False
16785,False
16786,False
16787,False
16788,False
16789,False
16790,False
16791,False
16792,True
16793,True
16794,True
16795,True
16796,True
16797,False
16798,False
16799,False
16800,False
16801,False
16802,False
16803,False
16804,False
16805,False
16806,False
16807,False
16808,False
16809,False
16810,False
16811,False
16812,False
16813,False
16814,False
16815,False
16816,False
16817,False
16818,False
16819,False
16820,False
16821,False
16822,False
16823,False
16824,False
16825,False
16826,False
16827,False
16828,False
16829,False
16830,False
16831,False
16832,False
16833,False
16834,False
16835,False
16836,False
16837,False
16838,False
16839,False
16840,False
16841,False
16842,False
16843,False
16844,False
16845,False
16846,False
16847,False
16848,False
16849,False
16850,False
16851,False
16852,False
16853,False
16854,False
16855,False
16856,False
16857,False
16858,False
16859,False
16860,False
16861,False
16862,False
16863,False
16864,False
16865,False
16866,False
16867,False
16868,True
16869,True
16870,True
16871,True
16872,True
16873,True
16874,False
16875,False
16876,False
16877,False
16878,False
16879,False
16880,False
16881,False
16882,False
16883,False
16884,False
16885,False
16886,False
16887,False
16888,False
16889,False
16890,False
16891,False
16892,False
16893,False
16894,False
16895,False
16896,False
16897,False
16898,False
16899,False
16900,False
16901,False
16902,False
16903,False
16904,False
16905,False
16906,False
16907,False
16908,False
16909,False
16910,False
16911,False
16912,False
16913,False
16914,False
16915,False
16916,False
16917,False
16918,True
16919,True
16920,True
16921,True
16922,True
16923,False
16924,False
16925,False
16926,False
16927,False
16928,False
16929,False
16930,False
16931,False
16932,False
16933,False
16934,False
16935,False
16936,False
16937,False
16938,False
16939,False
16940,False
16941,True
16942,True
16943,True
16944,True
16945,True
16946,True
16947,False
16948,False
16949,False
16950,False
16951,False
16952,True
16953,True
16954,True
16955,True
16956,True
16957,True
16958,True
16959,True
16960,True
16961,False
16962,False
16963,False
16964,False
16965,False
16966,False
16967,False
16968,False
16969,False
16970,False
16971,False
16972,False
16973,False
16974,False
16975,False
16976,False
16977,False
16978,False
16979,False
16980,False
16981,False
16982,False
16983,False
16984,False
16985,False
16986,False
16987,False
16988,False
16989,False
16990,False
16991,False
16992,False
16993,False
16994,False
16995,False
16996,False
16997,False
16998,False
16999,False
17000,False
17001,False
17002,False
17003,False
17004,False
17005,False
17006,False
17007,False
17008,False
17009,False
17010,False
17011,False
17012,False
17013,False
17014,False
17015,False
17016,False
17017,False
17018,False
17019,False
17020,False
17021,False
17022,False
17023,False
17024,False
17025,False
17026,False
17027,False
17028,False
17029,False
17030,False
17031,False
17032,False
17033,False
17034,False
17035,False
17036,False
17037,False
17038,False
17039,False
17040,False
17041,False
17042,False
17043,False
17044,False
17045,False
17046,False
17047,False
17048,False
17049,False
17050,False
17051,False
17052,False
17053,False
17054,False
17055,False
17056,False
17057,False
17058,False
17059,False
17060,False
17061,False
17062,False
17063,False
17064,False
17065,False
17066,False
17067,False
17068,False
17069,False
17070,False
17071,False
17072,False
17073,False
17074,False
17075,False
17076,False
17077,False
17078,False
17079,False
17080,False
17081,False
17082,False
17083,False
17084,False
17085,False
17086,False
17087,False
17088,False
17089,False
17090,True
17091,True
17092,True
17093,True
17094,True
17095,True
17096,False
17097,False
17098,False
17099,False
17100,False
17101,False
17102,False
17103,False
17104,False
17105,False
17106,False
17107,True
17108,True
17109,True
17110,False
17111,False
17112,False
17113,False
17114,False
17115,False
17116,False
17117,False
17118,False
17119,False
17120,False
17121,False
17122,False
17123,False
17124,False
17125,True
17126,True
17127,True
17128,False
17129,False
17130,False
17131,False
17132,False
17133,True
17134,True
17135,True
17136,True
17137,True
17138,True
17139,True
17140,True
17141,True
17142,False
17143,False
17144,False
17145,False
17146,False
17147,False
17148,False
17149,False
17150,False
17151,False
17152,False
17153,False
17154,False
17155,False
17156,False
17157,False
17158,False
17159,False
17160,False
17161,False
17162,False
17163,False
17164,False
17165,False
17166,False
17167,True
17168,True
17169,True
17170,True
17171,False
17172,False
17173,False
17174,False
17175,False
17176,False
17177,False
17178,False
17179,False
17180,True
17181,True
17182,True
17183,True
17184,True
17185,True
17186,True
17187,True
17188,True
17189,True
17190,True
17191,True
17192,True
17193,True
17194,True
17195,True
17196,True
17197,False
17198,False
17199,False
17200,False
17201,False
17202,False
17203,False
17204,True
17205,True
17206,True
17207,True
17208,True
17209,True
17210,True
17211,False
17212,False
17213,False
17214,False
17215,False
17216,True
17217,True
17218,True
17219,False
17220,False
17221,False
17222,False
17223,False
17224,False
17225,False
17226,False
17227,False
17228,False
17229,False
17230,False
17231,False
17232,False
17233,False
17234,False
17235,False
17236,False
17237,False
17238,False
17239,False
17240,False
17241,True
17242,True
17243,True
17244,True
17245,True
17246,True
17247,True
17248,False
17249,False
17250,False
17251,False
17252,False
17253,False
17254,False
17255,False
17256,False
17257,False
17258,True
17259,True
17260,True
17261,True
17262,True
17263,True
17264,False
17265,False
17266,False
17267,False
17268,False
17269,False
17270,False
17271,False
17272,False
17273,False
17274,False
17275,False
17276,False
17277,False
17278,False
17279,False
17280,False
17281,False
17282,False
17283,False
17284,False
17285,False
17286,False
17287,False
17288,False
17289,False
17290,False
17291,False
17292,False
17293,False
17294,False
17295,False
17296,False
17297,False
17298,False
17299,True
17300,True
17301,True
17302,True
17303,True
17304,True
17305,False
17306,False
17307,False
17308,False
17309,False
17310,False
17311,False
17312,False
17313,False
17314,False
17315,False
17316,False
17317,False
17318,True
17319,True
17320,True
17321,True
17322,True
17323,True
17324,True
17325,True
17326,False
17327,False
17328,False
17329,False
17330,False
17331,True
17332,True
17333,True
17334,True
17335,True
17336,True
17337,True
17338,True
17339,True
17340,True
17341,True
17342,True
17343,True
17344,False
17345,False
17346,False
17347,False
17348,False
17349,False
17350,False
17351,False
17352,False
17353,False
17354,False
17355,False
17356,True
17357,True
17358,True
17359,True
17360,True
17361,True
17362,False
17363,False
17364,False
17365,False
17366,False
17367,False
